DEPARTAMENTO,PROVINCIA,ANIO,MES,fecha_evento,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,departamento,provincia
JUNIN,SATIPO,2024,5,2024-05,-0.503503,-0.368104,0.555683,0.122845,0.452256,0.444378,0.314674,-1.188212,JUNIN,SATIPO
JUNIN,SATIPO,2024,6,2024-06,-0.836929,-0.292426,0.072497,-0.493913,0.387005,0.34158,0.273167,-1.145017,JUNIN,SATIPO
JUNIN,SATIPO,2024,7,2024-07,-0.797314,-0.698697,-0.310142,-0.935908,0.279264,0.266968,0.152539,-1.145017,JUNIN,SATIPO
JUNIN,SATIPO,2024,8,2024-08,-0.539816,-0.678781,-0.254282,-1.1989,0.444668,0.353186,0.314674,-1.162295,JUNIN,SATIPO
JUNIN,SATIPO,2024,9,2024-09,-0.869942,-0.475646,0.044567,-0.98172,0.602485,0.590286,0.469027,-1.145017,JUNIN,SATIPO
JUNIN,SATIPO,2024,10,2024-10,-0.249306,-0.451748,0.304314,-0.763691,0.679876,0.681479,0.7038,-1.162295,JUNIN,SATIPO
JUNIN,SATIPO,2024,11,2024-11,-1.041607,0.221387,0.583612,0.222103,0.418871,0.601893,0.568903,-1.188212,JUNIN,SATIPO
JUNIN,SATIPO,2024,12,2024-12,-1.309009,0.026218,0.564062,0.137267,0.447703,0.429456,0.485889,-1.179573,JUNIN,SATIPO
JUNIN,SATIPO,2025,1,2025-01,-0.99539,0.241302,0.508202,0.286578,0.339963,0.150904,0.388608,-1.179573,JUNIN,SATIPO
JUNIN,SATIPO,2025,2,2025-02,-1.107632,2.826298,0.804258,1.130696,0.200356,0.091215,0.401579,-1.188212,JUNIN,SATIPO
JUNIN,SATIPO,2025,3,2025-03,-1.503783,1.484012,0.941114,1.726245,0.054679,-0.452624,0.446977,-1.20549,JUNIN,SATIPO
JUNIN,SATIPO,2025,4,2025-04,-1.183561,0.145709,0.846153,1.320729,0.144209,-0.265265,0.32116,-1.196851,JUNIN,SATIPO
JUNIN,SATIPO,2025,5,2025-05,-1.140645,-0.288443,0.499823,0.645434,0.194286,-0.101118,0.24982,-1.179573,JUNIN,SATIPO
JUNIN,SATIPO,2025,6,2025-06,-1.500482,0.376726,0.39369,0.754024,0.088063,-0.17573,0.330239,-1.188212,JUNIN,SATIPO
JUNIN,SATIPO,2025,7,2025-07,-0.510105,-0.587171,-0.226352,-0.319999,0.078958,0.082925,-0.102987,-1.127739,JUNIN,SATIPO
JUNIN,SATIPO,2025,8,2025-08,-0.777507,-0.539375,-0.145356,-0.665281,0.297474,0.227175,0.264088,-1.179573,JUNIN,SATIPO
LA LIBERTAD,BOLIVAR,2021,1,2021-01,-0.935967,0.002319,-0.072738,0.791352,-0.496163,-0.850555,-0.296253,-0.402059,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2021,2,2021-02,-0.25921,0.161641,-0.069945,0.561447,-0.38994,-0.15915,-0.435041,-0.488449,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2021,3,2021-03,-0.88975,1.256978,-0.064359,1.105245,-0.608456,-0.739466,-0.342948,-0.548923,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2021,4,2021-04,-0.658662,0.101895,-0.011293,1.209594,-0.613008,-1.036256,-0.287173,-0.471171,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2021,5,2021-05,-0.721386,-0.157003,-0.212387,0.959328,-0.664602,-0.819052,-0.559561,-0.419337,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2021,6,2021-06,-0.935967,-0.272511,-0.354829,0.846496,-0.734406,-0.991489,-0.521946,-0.47981,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2021,7,2021-07,-0.341741,-0.188867,-0.558717,0.579262,-0.795105,-0.969934,-0.581612,-0.324307,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2021,8,2021-08,-0.500201,-0.555307,-0.480514,0.293365,-0.606938,-0.487443,-0.496004,-0.307029,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2021,9,2021-09,-0.394561,0.217404,-0.377173,0.485943,-0.599351,-0.716253,-0.376672,-0.289751,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2021,10,2021-10,-0.067737,0.141726,-0.042016,0.65307,-0.409667,-0.431069,-0.147088,-0.358864,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2021,11,2021-11,-0.609143,0.177573,-0.095082,0.540238,-0.40208,-0.301742,-0.140603,-0.583479,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2021,12,2021-12,-0.173377,0.261217,-0.014086,0.681066,-0.40208,-0.245368,-0.435041,-0.540284,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2022,1,2022-01,-0.209691,-0.033528,-0.24311,0.261976,-0.397528,-0.137595,-0.458389,-0.436615,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2022,2,2022-02,-1.104331,0.886555,-0.072738,0.83886,-0.502233,-0.114383,-0.471359,-0.427976,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2022,3,2022-03,-1.087825,0.966216,0.011051,1.190081,-0.588729,-0.829,-0.262529,-0.566201,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2022,4,2022-04,-0.790712,0.161641,-0.014086,1.261344,-0.632735,-1.003095,-0.237884,-0.427976,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2022,5,2022-05,-0.823724,0.332912,-0.128598,1.157844,-0.670672,-0.991489,-0.397426,-0.47981,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2022,6,2022-06,-0.381356,-0.001664,-0.444205,0.910971,-0.834559,-1.084339,-0.698349,-0.505727,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2022,7,2022-07,-0.288921,-0.37607,-0.37438,0.690397,-0.681295,-0.838949,-0.575126,-0.376142,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2022,8,2022-08,-0.308729,-0.388019,-0.494479,0.397713,-0.673707,-0.613454,-0.953875,-0.281112,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2022,9,2022-09,-0.255909,-0.268528,-0.352036,0.238222,-0.473401,-0.528894,-0.249558,-0.341586,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2022,10,2022-10,0.057711,0.066048,-0.259868,0.313726,-0.429394,-0.116041,-0.46228,-0.462532,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2022,11,2022-11,0.23928,0.201472,-0.265454,0.302697,-0.436982,-0.15086,-0.470062,-0.289751,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2022,12,2022-12,-0.219595,-0.149036,-0.29897,0.250099,-0.440017,-0.034797,-0.556967,-0.462532,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2023,1,2023-01,-0.721386,1.503927,-0.204008,0.631861,-0.518925,-0.331587,-0.397426,-0.540284,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2023,2,2023-02,-1.071319,0.460369,-0.022465,1.029741,-0.55231,-0.833974,-0.241775,-0.453893,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2023,3,2023-03,-1.163754,0.974182,-0.028051,1.128151,-0.585694,-0.570345,-0.460983,-0.583479,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2023,4,2023-04,-1.081222,0.217404,0.008258,1.249467,-0.613008,-0.971592,-0.336463,-0.531645,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2023,5,2023-05,-0.91616,-0.268528,0.01943,1.047557,-0.526513,-0.911903,-0.258637,-0.488449,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2023,6,2023-06,-0.2328,-0.706663,-0.304556,0.659857,-0.614526,-1.001437,-0.341651,-0.367503,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2023,7,2023-07,0.014794,-0.642934,-0.310142,0.408742,-0.512855,-0.732834,-0.30663,-0.307029,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2023,8,2023-08,0.259087,-0.46768,-0.366001,0.14066,-0.435464,-0.399567,-0.377969,-0.29839,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2023,9,2023-09,-0.424273,-0.483612,-0.268247,-0.01968,-0.298892,-0.237078,-0.186001,-0.229278,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2023,10,2023-10,-0.688373,-0.344206,-0.145356,-0.07143,-0.197221,-0.15086,-0.153574,-0.307029,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2023,11,2023-11,-0.500201,-0.188867,-0.142563,0.113513,-0.247298,-0.164124,-0.402614,-0.367503,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2023,12,2023-12,-1.0218,0.392658,0.161872,0.72518,-0.29434,-0.028164,-0.145791,-0.358864,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2024,1,2024-01,-0.794013,-0.37607,0.064118,0.482549,-0.25792,-0.220498,-0.056292,-0.376142,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2024,2,2024-02,-0.605842,0.002319,0.016637,0.444373,-0.268543,0.160853,-0.153574,-0.332947,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2024,3,2024-03,-0.744494,-0.208782,0.119977,0.603016,-0.27006,-0.170756,-0.180812,-0.39342,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2024,4,2024-04,-0.962377,-0.312341,0.12277,0.587746,-0.259438,-0.265265,0.012453,-0.332947,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2024,5,2024-05,-0.335139,-0.503527,0.036188,0.537693,-0.300409,-0.38796,-0.162653,-0.324307,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2024,6,2024-06,-0.480394,-0.615053,-0.324107,0.171201,-0.423325,-0.530552,-0.454497,-0.341586,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2024,7,2024-07,-0.252607,-0.503527,-0.449791,0.176291,-0.538652,-0.590242,-0.380563,-0.203361,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2024,8,2024-08,-0.572829,-0.670815,-0.407896,-0.061249,-0.403597,-0.530552,-0.326086,-0.237917,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2024,9,2024-09,-1.054812,-0.268528,-0.360415,-0.119786,-0.324689,-0.230446,-0.362404,-0.229278,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2024,10,2024-10,-0.269114,0.241302,-0.142563,0.186472,-0.289787,-0.252001,-0.1419,-0.324307,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2024,11,2024-11,-0.450683,0.241302,-0.120219,0.350205,-0.345934,-0.293452,-0.313115,-0.531645,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2024,12,2024-12,-0.754398,-0.15302,0.011051,0.494426,-0.304962,-0.397908,-0.139306,-0.402059,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2025,1,2025-01,-0.860038,0.006302,-0.159321,0.363779,-0.371731,-0.144228,-0.19508,-0.471171,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2025,2,2025-02,-1.120837,0.404607,0.04736,0.773537,-0.391458,-0.29511,-0.144494,-0.445254,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2025,3,2025-03,-1.0218,0.17359,0.008258,0.900791,-0.473401,-0.596874,-0.128929,-0.57484,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2025,4,2025-04,-0.935967,-0.097257,0.025016,0.867705,-0.444569,-0.643299,-0.130226,-0.453893,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2025,5,2025-05,-0.962377,-0.356155,-0.159321,0.767598,-0.538652,-0.754388,-0.293659,-0.281112,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2025,6,2025-06,-1.130741,0.13376,-0.285005,0.793897,-0.646393,-0.817394,-0.563453,-0.402059,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2025,7,2025-07,-0.160172,-0.55929,-0.592233,0.415529,-0.757168,-0.901954,-0.890318,-0.263834,LA LIBERTAD,BOLIVAR
LA LIBERTAD,BOLIVAR,2025,8,2025-08,-0.265812,-0.615053,-0.413482,0.242464,-0.524995,-0.552107,-0.344245,-0.220639,LA LIBERTAD,BOLIVAR
LA LIBERTAD,CHEPEN,2021,1,2021-01,1.091004,-0.439799,0.318279,0.12539,0.499297,0.40956,0.646728,0.539597,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2021,2,2021-02,1.787568,-0.615053,0.240076,-0.35563,0.664702,0.661582,0.754386,0.582792,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2021,3,2021-03,1.341899,-0.296409,0.220525,-0.376839,0.657114,0.595261,0.764763,0.435928,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2021,4,2021-04,0.873121,-0.503527,0.125563,-0.318302,0.547856,0.419508,0.696017,0.764212,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2021,5,2021-05,-0.394561,-0.638951,-0.148149,-0.599109,0.4735,0.305103,0.575388,0.764212,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2021,6,2021-06,-1.520289,-0.694714,-0.198422,-0.542269,0.409767,0.237123,0.509237,0.772851,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2021,7,2021-07,-0.988787,-0.706663,-0.413482,-0.913851,0.424941,0.411218,0.380826,0.859242,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2021,8,2021-08,-0.113955,-0.638951,-0.433033,-0.94524,0.409767,0.384689,0.401579,0.980188,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2021,9,2021-09,0.242581,-0.638951,-0.444205,-0.921486,0.380935,0.334947,0.49886,1.023383,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2021,10,2021-10,0.978761,-0.264545,-0.156528,-0.275884,0.312649,0.097847,0.584468,0.919715,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2021,11,2021-11,1.678627,-0.407934,-0.254282,-0.344601,0.277747,0.152563,0.361369,0.686461,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2021,12,2021-12,1.635711,-0.264545,0.036188,-0.027315,0.367277,0.306761,0.472919,0.746934,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2022,1,2022-01,1.42443,-0.364121,0.142321,-0.046827,0.458326,0.416192,0.568903,0.729656,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2022,2,2022-02,0.665142,0.054099,0.231697,0.149144,0.434046,0.484172,0.605221,0.591431,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2022,3,2022-03,1.190041,-0.077342,0.298728,-0.034102,0.547856,0.48583,0.740118,0.479124,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2022,4,2022-04,0.5562,-0.23268,0.212146,0.151689,0.409767,0.305103,0.609113,0.807407,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2022,5,2022-05,0.569405,-0.443782,-0.058773,-0.263159,0.394592,0.200646,0.583171,0.625987,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2022,6,2022-06,0.064313,-0.595138,-0.363208,-0.476097,0.24588,0.099505,0.297812,0.60007,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2022,7,2022-07,-0.457285,-0.615053,-0.491686,-0.849376,0.312649,0.134324,0.335428,0.790129,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2022,8,2022-08,-0.186582,-0.6509,-0.511236,-0.946089,0.330858,0.112769,0.395093,0.919715,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2022,9,2022-09,0.16005,-0.475646,-0.433033,-0.820531,0.339963,0.228833,0.432709,0.96291,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2022,10,2022-10,1.190041,-0.658866,-0.678815,-1.191265,0.306579,0.182407,0.286138,0.867881,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2022,11,2022-11,1.483853,-0.678781,-0.455377,-0.974933,0.399144,0.260335,0.347101,0.755573,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2022,12,2022-12,1.473949,-0.479629,0.013844,-0.199532,0.424941,0.315051,0.413253,0.790129,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2023,1,2023-01,1.506962,0.994097,0.119977,-0.141843,0.468948,0.300129,0.655808,0.461846,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2023,2,2023-02,0.823602,0.002319,0.65623,0.408742,0.597933,0.404585,0.852965,0.479124,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2023,3,2023-03,0.869819,0.440454,0.790293,0.473217,0.667737,0.522307,0.871124,0.340899,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2023,4,2023-04,0.216171,-0.017596,0.9467,0.647131,0.681394,0.543861,0.855559,0.280426,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2023,5,2023-05,0.183158,-0.527426,0.695332,0.166959,0.739058,0.601893,0.885392,0.755573,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2023,6,2023-06,-0.246005,-0.726578,0.304314,-0.256372,0.675324,0.553809,0.616895,0.824685,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2023,7,2023-07,-0.609143,-0.694714,0.131149,-0.5779,0.699604,0.686453,0.651916,0.902437,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2023,8,2023-08,0.16005,-0.714629,0.044567,-0.689036,0.682911,0.716298,0.710285,0.928354,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2023,9,2023-09,1.322091,-0.682765,0.030602,-0.834105,0.726918,0.611841,0.779031,1.075218,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2023,10,2023-10,1.16033,-0.344206,0.17863,-0.302183,0.590346,0.490804,0.642837,0.928354,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2023,11,2023-11,1.427732,-0.411917,0.097634,-0.471007,0.60552,0.451011,0.583171,0.96291,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2023,12,2023-12,1.10751,0.165624,0.494237,0.24925,0.572136,0.560442,0.768654,0.859242,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2024,1,2024-01,1.335296,-0.443782,0.795879,0.23907,0.775477,0.751117,0.891877,0.96291,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2024,2,2024-02,1.394719,-0.304375,0.885254,0.13048,0.877148,0.92687,0.948949,0.807407,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2024,3,2024-03,1.685229,-0.471663,0.60037,-0.239405,0.848316,0.845625,0.907442,0.703739,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2024,4,2024-04,1.084401,-0.392002,0.457928,-0.088397,0.679876,0.669873,0.777734,0.677822,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2024,5,2024-05,0.074217,-0.575222,0.066911,-0.647466,0.654079,0.555467,0.716771,0.885159,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2024,6,2024-06,-0.282319,-0.678781,-0.262661,-0.860404,0.500815,0.5107,0.542961,0.677822,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2024,7,2024-07,-0.199787,-0.70268,-0.43024,-1.082674,0.48564,0.351528,0.497563,0.746934,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2024,8,2024-08,-0.39126,-0.718612,-0.460963,-1.159875,0.48564,0.404585,0.542961,0.816046,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2024,9,2024-09,-0.513406,-0.591154,-0.40231,-1.121699,0.519025,0.424482,0.549447,0.841963,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2024,10,2024-10,1.18674,-0.539375,-0.150942,-0.71788,0.519025,0.457643,0.625975,0.850603,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2024,11,2024-11,1.351803,-0.595138,-0.212387,-0.495609,0.388522,0.344896,0.484592,0.651905,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2024,12,2024-12,1.351803,-0.200816,0.220525,0.070246,0.453773,0.436088,0.609113,0.78149,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2025,1,2025-01,1.473949,-0.117172,0.376932,0.189865,0.520542,0.432772,0.657105,0.660544,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2025,2,2025-02,1.226355,0.149692,0.653437,0.442676,0.590346,0.427798,0.820537,0.496402,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2025,3,2025-03,1.196644,0.070031,0.589198,0.144054,0.670772,0.661582,0.923007,0.340899,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2025,4,2025-04,0.889627,-0.308358,0.449549,0.11521,0.591863,0.499094,0.724553,0.617348,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2025,5,2025-05,0.110531,-0.583188,0.173044,-0.194442,0.541787,0.399611,0.693423,0.703739,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2025,6,2025-06,-1.39154,0.743166,0.117184,0.06855,0.393074,0.288522,0.480701,0.6951,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2025,7,2025-07,-0.579432,-0.726578,-0.206801,-0.435376,0.387005,0.263652,0.256305,0.634626,LA LIBERTAD,CHEPEN
LA LIBERTAD,CHEPEN,2025,8,2025-08,0.041204,-0.706663,-0.27104,-0.732302,0.444668,0.311735,0.554635,0.919715,LA LIBERTAD,CHEPEN
LA LIBERTAD,GRAN CHIMU,2021,1,2021-01,-0.648758,-0.264545,-0.156528,-0.093487,-0.046992,0.194014,-0.010894,0.038532,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2021,2,2021-02,0.909435,-0.531409,-0.287798,-0.545663,0.063783,0.331631,-0.065372,0.245869,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2021,3,2021-03,-0.516708,0.050116,-0.262661,-0.237708,-0.060649,0.184065,-0.027756,0.107645,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2021,4,2021-04,-0.222896,-0.499544,-0.248696,-0.638134,0.127517,0.248729,0.136974,-0.255195,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2021,5,2021-05,0.011493,-0.579205,-0.519615,-1.022441,0.103238,0.303445,-0.032945,-0.272473,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2021,6,2021-06,-0.302126,-0.670815,-0.667643,-1.215019,0.060748,0.242097,-0.049807,-0.307029,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2021,7,2021-07,0.642033,-0.666832,-0.952528,-1.717248,0.110825,0.391321,-0.233993,-0.281112,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2021,8,2021-08,0.665142,-0.591154,-0.888289,-1.821596,0.201873,0.40956,-0.178218,-0.194722,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2021,9,2021-09,0.866518,-0.539375,-0.751433,-1.678223,0.23374,0.603551,0.077308,-0.220639,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2021,10,2021-10,0.368029,0.014268,-0.363208,-0.905367,0.156349,0.5107,0.232958,-0.168805,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2021,11,2021-11,0.401041,-0.137087,-0.611784,-0.909609,-0.069754,-0.054693,-0.10169,0.185396,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2021,12,2021-12,0.595815,-0.113189,-0.287798,-0.358175,-0.040922,0.06966,-0.193783,0.116284,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2022,1,2022-01,0.308606,-0.113189,-0.318521,-0.334421,-0.059132,0.303445,-0.182109,0.211313,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2022,2,2022-02,-0.70818,0.579861,-0.173286,0.133025,-0.157767,-0.160808,-0.043321,0.107645,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2022,3,2022-03,-0.493599,0.344861,-0.03643,0.353599,-0.15018,-0.08288,-0.027756,0.021254,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2022,4,2022-04,-0.430875,-0.017596,-0.025258,0.098242,-0.027265,0.117744,0.030613,-0.402059,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2022,5,2022-05,-0.255909,-0.296409,-0.332486,-0.656798,0.074406,0.172459,0.04488,-0.376142,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2022,6,2022-06,-0.117256,-0.487595,-0.754226,-1.05892,-0.095551,0.05308,-0.323492,-0.341586,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2022,7,2022-07,0.467066,-0.630985,-0.832429,-1.444076,0.051644,0.192356,-0.252152,-0.315668,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2022,8,2022-08,0.63543,-0.591154,-0.854773,-1.682465,0.148762,0.351528,-0.134117,-0.237917,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2022,9,2022-09,0.430753,-0.292426,-0.723503,-1.600174,0.214013,0.479197,0.046178,-0.168805,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2022,10,2022-10,1.312188,-0.567256,-1.013973,-1.974301,0.115377,0.404585,-0.293659,0.116284,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2022,11,2022-11,1.668723,-0.61107,-0.863152,-1.742698,0.144209,0.404585,-0.144494,0.263148,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2022,12,2022-12,0.321811,-0.288443,-0.438619,-0.627954,-0.0303,0.202304,-0.366296,0.185396,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2023,1,2023-01,-0.209691,2.248757,-0.318521,-0.176626,-0.147145,-0.066299,-0.047213,0.133562,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2023,2,2023-02,-0.751097,0.464352,0.187009,0.570779,-0.080376,-0.165782,0.117517,-0.194722,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2023,3,2023-03,-0.737892,0.205455,0.1507,0.647979,-0.1259,0.004996,0.052663,-0.021941,LA LIBERTAD,GRAN CHIMU
LA LIBERTAD,GRAN CHIMU,2023,4,2023-04,-1.035005,-0.200816,0.231697,0.603016,-0.046992,-0.079564,0.112329,-0.229278,LA LIBERTAD,GRAN CHIMU
