fecha_evento,departamento,provincia,produccion_t,cosecha_ha,precio_chacra_kg,num_emergencias,total_afectados,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,n_noticias
2021-09,AMAZONAS,UTCUBAMBA,17.7,0.0,0.7666666666666666,1.0,0.0,17.03,19.8,10.45,68.79,17.9,28.93,9.74,2.24,6.0
2021-10,AMAZONAS,UTCUBAMBA,18.01,0.0,0.7999999999999999,10.0,81.0,17.01,29.14,11.65,72.46,18.58,29.99,12.42,1.87,6.0
2021-11,AMAZONAS,UTCUBAMBA,20.36,0.0,0.8066666666666666,7.0,17.0,16.64,24.3,11.28,72.75,17.84,26.35,11.36,1.73,14.0
2021-12,AMAZONAS,UTCUBAMBA,18.55,0.0,0.7933333333333333,5.0,0.0,16.09,34.1,11.86,75.05,18.14,29.7,10.91,1.97,8.0
2022-01,AMAZONAS,UTCUBAMBA,53.7,0.0,1.05,3.0,67.0,16.94,20.77,10.62,68.62,18.05,28.92,9.08,2.07,7.0
2022-02,AMAZONAS,UTCUBAMBA,97.32,0.0,1.1222222222222222,0.0,0.0,13.06,60.76,11.56,76.93,17.31,28.69,10.7,1.88,3.0
2022-03,AMAZONAS,UTCUBAMBA,36.0,0.0,0.8833333333333333,16.0,355.0,15.76,60.76,11.69,79.94,16.69,24.54,10.14,1.7,7.0
2022-04,AMAZONAS,UTCUBAMBA,84.4,0.0,1.0875,6.0,59.0,13.76,45.6,11.79,79.84,16.91,26.32,10.98,1.69,16.0
2022-05,AMAZONAS,UTCUBAMBA,72.8,0.0,1.025,4.0,8.0,13.27,22.01,11.23,75.62,17.32,27.13,10.36,1.88,26.0
2022-06,AMAZONAS,UTCUBAMBA,96.9,0.0,0.977777777777778,3.0,11.0,14.74,16.8,10.03,72.57,16.34,27.23,7.45,1.82,22.0
2022-07,AMAZONAS,UTCUBAMBA,90.6,0.0,1.0055555555555555,0.0,0.0,13.94,7.13,10.23,70.7,17.19,27.75,8.13,2.19,9.0
2022-08,AMAZONAS,UTCUBAMBA,57.0,0.0,1.096666666666667,1.0,0.0,15.65,7.13,9.6,65.36,17.61,28.01,7.22,2.48,5.0
2022-09,AMAZONAS,UTCUBAMBA,49.49,0.0,1.125,3.0,49.0,17.77,24.3,10.22,65.71,18.45,29.29,9.35,2.07,7.0
2022-10,AMAZONAS,UTCUBAMBA,48.9,0.0,1.35,0.0,0.0,18.69,15.5,10.58,67.53,18.45,30.05,9.2,1.87,8.0
2022-11,AMAZONAS,UTCUBAMBA,41.6,0.0,1.4625,1.0,0.0,18.27,12.6,10.15,62.46,19.15,29.6,10.25,2.1,11.0
2022-12,AMAZONAS,UTCUBAMBA,48.8,0.0,1.3666666666666667,1.0,10.0,17.64,14.57,10.35,66.94,18.14,29.62,9.53,2.02,12.0
2023-01,AMAZONAS,UTCUBAMBA,59.0,0.0,1.1055555555555554,3.0,4.0,15.5,84.63,10.92,74.37,17.09,27.29,10.94,1.84,8.0
2023-02,AMAZONAS,UTCUBAMBA,99.55,0.0,0.9888888888888888,1.0,0.0,11.75,52.080000000000005,11.75,79.01,17.02,24.69,11.22,1.83,4.0
2023-03,AMAZONAS,UTCUBAMBA,67.4,0.0,0.942857142857143,0.0,0.0,14.82,107.88,11.89,81.25,16.65,25.04,10.07,1.68,17.0
2023-04,AMAZONAS,UTCUBAMBA,33.6,0.0,0.8583333333333334,0.0,0.0,13.91,32.1,11.86,79.83,17.01,25.29,10.67,1.56,5.0
2023-05,AMAZONAS,UTCUBAMBA,27.2,0.0,0.7916666666666666,0.0,0.0,13.85,13.95,11.87,75.8,18.11,27.97,11.1,1.9,15.0
2023-06,AMAZONAS,UTCUBAMBA,96.9,0.0,1.1166666666666667,0.0,0.0,13.3,1.2,10.73,72.05,17.56,27.2,8.24,2.3,9.0
2023-07,AMAZONAS,UTCUBAMBA,90.1,0.0,0.9722222222222222,0.0,0.0,14.38,1.86,10.58,68.38,18.36,27.75,10.54,2.45,5.0
2023-08,AMAZONAS,UTCUBAMBA,29.9,0.0,0.85,0.0,0.0,16.97,2.48,10.33,64.71,19.0,30.48,9.62,2.39,13.0
2023-09,AMAZONAS,UTCUBAMBA,14.5,0.0,0.77,0.0,0.0,17.3,4.5,10.58,62.86,19.73,30.3,11.94,2.48,18.0
2023-10,AMAZONAS,UTCUBAMBA,16.2,0.0,0.78,0.0,0.0,17.75,25.110000000000003,11.45,68.12,19.34,29.59,12.04,2.04,8.0
2023-11,AMAZONAS,UTCUBAMBA,50.5,0.0,1.16875,0.0,0.0,16.19,26.7,11.63,70.83,18.94,30.22,12.44,2.03,9.0
2023-12,AMAZONAS,UTCUBAMBA,55.8,0.0,1.0,0.0,0.0,13.15,70.37,12.75,78.51,18.43,26.83,13.03,1.93,7.0
2024-01,AMAZONAS,UTCUBAMBA,61.9,0.0,0.9666666666666666,0.0,0.0,12.55,25.42,12.31,74.69,18.89,28.9,12.12,2.08,10.0
2024-02,AMAZONAS,UTCUBAMBA,117.0,0.0,0.977777777777778,0.0,0.0,15.48,29.0,12.05,72.48,19.15,29.54,12.02,2.2,14.0
2024-03,AMAZONAS,UTCUBAMBA,74.1,0.0,0.9142857142857144,0.0,0.0,14.55,14.26,11.75,69.43,19.5,30.78,12.87,2.04,7.0
2024-04,AMAZONAS,UTCUBAMBA,99.55,0.0,0.9375,0.0,0.0,14.36,14.7,12.5,74.73,19.08,28.78,13.53,1.86,12.0
2024-05,AMAZONAS,UTCUBAMBA,90.45,0.0,0.91875,0.0,0.0,14.37,11.78,11.86,70.66,19.46,28.95,11.46,2.05,8.0
2024-06,AMAZONAS,UTCUBAMBA,113.9,0.0,0.9388888888888888,0.0,0.0,14.72,8.100000000000001,10.71,68.3,18.51,29.64,9.4,2.05,14.0
2024-07,AMAZONAS,UTCUBAMBA,113.0,0.0,0.9333333333333332,0.0,0.0,13.7,7.13,10.14,67.55,17.94,28.46,8.71,2.59,5.0
2024-08,AMAZONAS,UTCUBAMBA,63.8,0.0,0.8937499999999999,0.0,0.0,16.03,5.58,10.29,65.19,18.73,29.45,9.95,2.4,3.0
2024-09,AMAZONAS,UTCUBAMBA,38.3,0.0,0.7699999999999999,0.0,0.0,15.39,11.1,10.38,63.3,19.52,30.29,10.52,2.44,7.0
2024-10,AMAZONAS,UTCUBAMBA,62.0,0.0,1.15625,0.0,0.0,17.56,35.029999999999994,11.19,67.21,19.3,29.6,11.3,2.07,12.0
2024-11,AMAZONAS,UTCUBAMBA,71.2,0.0,1.15,0.0,0.0,17.17,21.3,10.51,65.84,18.54,29.55,10.95,1.82,7.0
2024-12,AMAZONAS,UTCUBAMBA,73.2,0.0,1.1222222222222222,0.0,0.0,15.24,20.15,11.89,73.02,18.71,28.92,12.7,1.98,9.0
2025-01,AMAZONAS,UTCUBAMBA,97.3,0.0,1.1166666666666667,0.0,0.0,14.47,35.34,11.45,74.2,17.79,27.33,11.12,1.98,14.0
2025-02,AMAZONAS,UTCUBAMBA,104.0,0.0,1.03125,0.0,0.0,14.0,38.36,12.2,77.84,17.9,26.78,12.69,1.84,13.0
2025-03,AMAZONAS,UTCUBAMBA,85.9,0.0,0.9214285714285716,0.0,0.0,13.73,44.02,11.99,78.33,17.51,26.44,11.57,1.72,18.0
2025-04,AMAZONAS,UTCUBAMBA,88.8,0.0,0.8214285714285714,0.0,0.0,15.38,38.7,11.98,77.4,17.79,27.13,12.04,1.71,8.0
2025-05,AMAZONAS,UTCUBAMBA,105.7,0.0,0.86875,0.0,0.0,13.95,18.6,11.15,73.19,17.86,27.69,10.41,2.11,8.0
2025-06,AMAZONAS,UTCUBAMBA,132.9,0.0,0.838888888888889,0.0,0.0,13.04,42.6,10.74,74.86,16.86,26.81,7.98,2.07,14.0
2025-07,AMAZONAS,UTCUBAMBA,133.7,0.0,0.8333333333333334,0.0,0.0,14.21,2.79,9.4,67.78,16.77,27.59,6.16,2.64,8.0
2025-08,AMAZONAS,UTCUBAMBA,101.1,0.0,0.8944444444444444,0.0,0.0,15.08,2.79,10.23,66.95,18.15,29.07,9.22,2.45,14.0
2021-01,ANCASH,CARHUAZ,7.0,0.0,2.4,5.0,6.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,1.0
2021-02,ANCASH,CARHUAZ,6.0,0.0,2.5,1.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,0.0
2021-03,ANCASH,CARHUAZ,5.0,0.0,2.5,9.0,32.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,3.0
2021-04,ANCASH,CARHUAZ,4.0,0.0,2.5,4.0,3.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,2.0
2021-05,ANCASH,CARHUAZ,4.0,0.0,2.5,1.0,1.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,1.0
2021-06,ANCASH,CARHUAZ,4.0,0.0,2.6,2.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,1.0
2021-07,ANCASH,CARHUAZ,3.0,0.0,2.5,1.0,6.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,0.0
2021-08,ANCASH,CARHUAZ,4.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,2.0
2021-09,ANCASH,CARHUAZ,4.0,0.0,2.4,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,6.0
2021-10,ANCASH,CARHUAZ,0.0,0.0,2.4,2.0,28.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,6.0
2021-11,ANCASH,CARHUAZ,4.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,14.0
2021-12,ANCASH,CARHUAZ,5.0,0.0,2.4,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2022-01,ANCASH,CARHUAZ,8.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,7.0
2022-02,ANCASH,CARHUAZ,8.0,0.0,2.6,2.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,3.0
2022-03,ANCASH,CARHUAZ,0.0,0.0,2.6,14.0,78.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,7.0
2022-04,ANCASH,CARHUAZ,8.0,0.0,2.5,8.0,8.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,16.0
2022-05,ANCASH,CARHUAZ,7.0,0.0,2.5,4.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,26.0
2022-06,ANCASH,CARHUAZ,5.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,22.0
2022-07,ANCASH,CARHUAZ,4.0,0.0,2.5,1.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,9.0
2022-08,ANCASH,CARHUAZ,3.0,0.0,2.6,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,5.0
2022-09,ANCASH,CARHUAZ,3.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,7.0
2022-10,ANCASH,CARHUAZ,3.0,0.0,2.6,2.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2022-11,ANCASH,CARHUAZ,3.0,0.0,2.5,1.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,11.0
2022-12,ANCASH,CARHUAZ,5.0,0.0,2.5,1.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,12.0
2023-01,ANCASH,CARHUAZ,7.0,0.0,2.6,1.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2023-02,ANCASH,CARHUAZ,8.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,4.0
2023-03,ANCASH,CARHUAZ,8.0,0.0,2.45,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,17.0
2023-04,ANCASH,CARHUAZ,8.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,5.0
2023-05,ANCASH,CARHUAZ,7.0,0.0,2.4,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,15.0
2023-06,ANCASH,CARHUAZ,6.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,9.0
2023-07,ANCASH,CARHUAZ,5.0,0.0,2.6,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,5.0
2023-08,ANCASH,CARHUAZ,4.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,13.0
2023-09,ANCASH,CARHUAZ,4.0,0.0,2.6,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,18.0
2023-10,ANCASH,CARHUAZ,4.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2023-11,ANCASH,CARHUAZ,5.0,0.0,2.4,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,9.0
2023-12,ANCASH,CARHUAZ,6.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,7.0
2024-01,ANCASH,CARHUAZ,7.0,0.0,2.4,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,10.0
2024-02,ANCASH,CARHUAZ,8.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,14.0
2024-03,ANCASH,CARHUAZ,8.0,0.0,2.6,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,7.0
2024-04,ANCASH,CARHUAZ,7.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,12.0
2024-05,ANCASH,CARHUAZ,6.0,0.0,2.4,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2024-06,ANCASH,CARHUAZ,6.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,14.0
2024-07,ANCASH,CARHUAZ,5.0,0.0,2.4,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,5.0
2024-08,ANCASH,CARHUAZ,6.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,3.0
2024-09,ANCASH,CARHUAZ,5.0,0.0,2.4,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,7.0
2024-10,ANCASH,CARHUAZ,5.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,12.0
2024-11,ANCASH,CARHUAZ,4.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,7.0
2024-12,ANCASH,CARHUAZ,5.0,0.0,2.4,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,9.0
2025-01,ANCASH,CARHUAZ,8.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,14.0
2025-02,ANCASH,CARHUAZ,7.0,0.0,2.6,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,13.0
2025-03,ANCASH,CARHUAZ,8.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,18.0
2025-04,ANCASH,CARHUAZ,6.0,0.0,2.4,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2025-05,ANCASH,CARHUAZ,7.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2025-06,ANCASH,CARHUAZ,6.0,0.0,2.6,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,14.0
2025-07,ANCASH,CARHUAZ,6.0,0.0,2.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2025-08,ANCASH,CARHUAZ,5.0,0.0,2.4,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,14.0
2021-01,ANCASH,CASMA,49.0,0.0,2.1500000000000004,0.0,0.0,22.82,6.2,11.41,68.45,20.49,28.18,15.04,1.94,1.0
2021-02,ANCASH,CASMA,51.0,0.0,1.8,0.0,0.0,23.41,0.28,11.27,64.19,21.44,30.07,14.99,1.99,0.0
2021-03,ANCASH,CASMA,49.0,0.0,1.925,1.0,0.0,22.51,6.82,11.79,69.07,20.84,28.14,16.33,1.96,3.0
2021-04,ANCASH,CASMA,46.0,0.0,1.925,0.0,0.0,20.01,2.7,10.64,63.41,20.8,29.04,13.75,2.33,2.0
2021-05,ANCASH,CASMA,49.0,0.0,1.825,0.0,0.0,15.3,0.31,9.53,60.18,20.08,29.27,14.35,2.32,1.0
2021-06,ANCASH,CASMA,43.0,0.0,1.6666666666666667,0.0,0.0,11.72,0.8999999999999999,9.37,61.86,19.31,28.58,13.41,2.26,1.0
2021-07,ANCASH,CASMA,44.0,0.0,1.5666666666666669,0.0,0.0,12.5,0.31,8.66,56.26,19.75,30.84,13.69,2.35,0.0
2021-08,ANCASH,CASMA,38.0,0.0,1.8333333333333333,0.0,0.0,13.65,0.93,8.42,53.51,20.1,30.49,13.3,2.54,2.0
2021-09,ANCASH,CASMA,41.0,0.0,1.9333333333333336,0.0,0.0,15.75,0.3,8.58,52.28,20.67,30.27,14.45,2.75,6.0
2021-10,ANCASH,CASMA,40.0,0.0,2.033333333333333,0.0,0.0,20.13,0.93,8.83,53.36,20.66,29.64,13.09,2.77,6.0
2021-11,ANCASH,CASMA,40.0,0.0,2.0,0.0,0.0,21.52,2.7,9.36,61.14,19.31,28.41,13.24,2.59,14.0
2021-12,ANCASH,CASMA,46.0,0.0,2.145,0.0,0.0,23.7,4.96,10.23,63.82,19.97,29.25,13.16,2.44,8.0
2022-01,ANCASH,CASMA,46.0,0.0,2.275,0.0,0.0,22.34,2.1700000000000004,11.44,70.48,20.14,31.0,14.14,2.45,7.0
2022-02,ANCASH,CASMA,49.0,0.0,1.975,1.0,8.0,20.7,3.64,11.43,70.71,19.99,27.36,14.59,2.33,3.0
2022-03,ANCASH,CASMA,47.0,0.0,2.075,0.0,0.0,21.66,4.03,11.6,69.22,20.56,27.84,15.56,2.1,7.0
2022-04,ANCASH,CASMA,45.0,0.0,2.225,0.0,0.0,18.17,1.5,10.22,61.21,20.69,29.39,14.73,2.34,16.0
2022-05,ANCASH,CASMA,39.0,0.0,2.1533333333333333,0.0,0.0,18.49,7.13,8.7,54.22,20.28,29.21,13.4,2.28,26.0
2022-06,ANCASH,CASMA,40.0,0.0,2.275,1.0,0.0,15.88,0.0,8.1,56.23,18.5,27.86,11.99,2.22,22.0
2022-07,ANCASH,CASMA,40.0,0.0,2.35,0.0,0.0,14.32,0.62,7.99,52.95,19.43,29.51,12.76,2.37,9.0
2022-08,ANCASH,CASMA,24.0,0.0,2.466666666666667,0.0,0.0,14.53,0.62,7.9,51.6,19.62,28.82,12.88,2.64,5.0
2022-09,ANCASH,CASMA,23.0,0.0,2.533333333333333,0.0,0.0,15.97,1.2,7.78,49.58,20.02,30.11,13.65,2.73,7.0
2022-10,ANCASH,CASMA,2.0,0.0,2.4,0.0,0.0,20.42,0.31,7.55,48.82,19.69,29.16,11.12,2.77,8.0
2022-11,ANCASH,CASMA,24.0,0.0,2.566666666666667,0.0,0.0,21.22,0.3,9.08,57.23,20.02,29.19,12.47,2.6,11.0
2022-12,ANCASH,CASMA,47.0,0.0,2.475,0.0,0.0,22.56,2.79,10.98,69.59,19.66,28.72,13.02,2.4,12.0
2023-01,ANCASH,CASMA,17.0,0.0,2.55,0.0,0.0,21.72,1.86,11.3,70.56,19.84,26.55,14.52,2.2,8.0
2023-02,ANCASH,CASMA,16.0,0.0,2.55,0.0,0.0,20.95,2.52,12.36,70.6,21.28,28.52,16.08,2.32,4.0
2023-03,ANCASH,CASMA,11.0,0.0,2.55,0.0,0.0,21.05,53.63,13.12,76.54,20.88,29.69,15.95,2.02,17.0
2023-04,ANCASH,CASMA,3.0,0.0,2.5,0.0,0.0,19.86,0.8999999999999999,13.97,80.55,21.02,28.58,15.94,2.24,5.0
2023-05,ANCASH,CASMA,0.0,0.0,2.5,0.0,0.0,16.56,0.31,11.92,68.78,21.43,30.16,14.74,2.29,15.0
2023-06,ANCASH,CASMA,0.0,0.0,2.5,0.0,0.0,15.41,0.6,10.67,64.71,20.7,30.43,14.48,2.26,9.0
2023-07,ANCASH,CASMA,0.0,0.0,2.5,0.0,0.0,14.17,0.0,10.59,64.06,20.88,30.92,14.22,2.36,5.0
2023-08,ANCASH,CASMA,0.0,0.0,2.5,0.0,0.0,16.21,0.62,10.31,60.84,21.19,31.19,14.65,2.49,13.0
2023-09,ANCASH,CASMA,0.0,0.0,2.5,0.0,0.0,20.47,0.3,10.2,57.12,21.9,31.44,15.61,2.6,18.0
2023-10,ANCASH,CASMA,0.0,0.0,2.5,0.0,0.0,20.82,0.93,10.75,61.74,21.41,30.77,15.13,2.71,8.0
2023-11,ANCASH,CASMA,14.0,0.0,2.5,0.0,0.0,21.63,0.8999999999999999,10.44,60.67,21.19,29.89,14.53,2.62,9.0
2023-12,ANCASH,CASMA,37.0,0.0,2.175,0.0,0.0,22.7,8.06,11.75,66.37,21.64,31.15,15.64,2.56,7.0
2024-01,ANCASH,CASMA,43.0,0.0,2.15,0.0,0.0,22.83,4.340000000000001,13.24,72.18,22.08,30.73,16.71,2.56,10.0
2024-02,ANCASH,CASMA,40.0,0.0,2.0,0.0,0.0,22.9,0.87,13.72,73.13,22.43,30.95,16.72,2.52,14.0
2024-03,ANCASH,CASMA,35.0,0.0,2.0,0.0,0.0,22.1,12.09,12.77,67.5,22.56,31.06,17.28,2.26,7.0
2024-04,ANCASH,CASMA,37.0,0.0,2.1333333333333333,0.0,0.0,19.79,1.7999999999999998,11.92,67.43,21.6,29.4,15.51,2.36,12.0
2024-05,ANCASH,CASMA,37.0,0.0,2.275,0.0,0.0,14.57,5.58,10.06,58.32,21.36,30.48,15.52,2.33,8.0
2024-06,ANCASH,CASMA,33.0,0.0,2.333333333333333,0.0,0.0,13.71,0.6,8.84,55.05,20.37,30.06,14.41,2.27,14.0
2024-07,ANCASH,CASMA,27.0,0.0,2.2666666666666666,0.0,0.0,12.89,0.93,8.11,49.68,20.75,31.33,12.9,2.35,5.0
2024-08,ANCASH,CASMA,32.0,0.0,2.233333333333333,0.0,0.0,13.52,0.31,8.14,49.57,20.76,30.56,13.35,2.47,3.0
2024-09,ANCASH,CASMA,17.0,0.0,2.3,0.0,0.0,13.9,8.4,8.79,50.06,21.76,32.89,14.85,2.57,7.0
2024-10,ANCASH,CASMA,28.0,0.0,2.3000000000000003,0.0,0.0,19.48,15.5,9.35,53.85,21.48,31.33,14.28,2.52,12.0
2024-11,ANCASH,CASMA,28.0,0.0,2.533333333333333,0.0,0.0,21.31,58.5,10.82,69.48,19.39,27.39,12.97,2.32,7.0
2024-12,ANCASH,CASMA,39.0,0.0,2.425,0.0,0.0,22.69,84.94000000000001,12.2,76.66,19.67,28.97,14.68,2.23,9.0
2025-01,ANCASH,CASMA,38.0,0.0,2.2,0.0,0.0,22.99,61.07,12.67,78.69,19.81,28.35,14.77,2.08,14.0
2025-02,ANCASH,CASMA,39.0,0.0,2.333333333333333,0.0,0.0,21.9,150.36,13.56,81.72,20.18,26.06,16.59,1.84,13.0
2025-03,ANCASH,CASMA,48.0,0.0,2.4,0.0,0.0,21.15,111.91,13.37,78.92,20.55,27.48,16.41,1.84,18.0
2025-04,ANCASH,CASMA,45.0,0.0,2.425,0.0,0.0,20.63,93.3,12.85,78.95,19.95,27.68,15.05,1.87,8.0
